γ,err,converged,S,T,U,k
0.8235597381558906,0.0,true,0.8916597374774403,0.9362427243513123,39.6510900879459,21.0
0.9122221885952151,0.0,true,0.8456905603307106,0.9302596163637815,39.92478186706472,22.0
0.22294957740046595,0.0,true,0.8887667509386794,0.9332050884856133,39.489987110960946,21.0
0.7575975209093251,0.0,true,0.7648119132818971,0.8795337002741818,38.72823501588352,23.0
0.7883736441459839,0.0,true,0.805382655795512,0.9261900541648389,38.40521813203728,23.0
0.26696863267987014,0.0,true,0.9128144017121239,0.9584551217977302,39.83798916502212,21.0
0.8374658163519959,0.0,true,0.8460534148295141,0.9306587563124655,39.52845815128656,22.0
0.6559642966830843,0.0,true,0.776704616595968,0.8932103090853631,37.91250027141379,23.0
0.844265144380483,0.0,true,0.8598834080410731,0.9028775784431268,40.96262639216718,21.0
0.35857233490103657,0.0,true,0.8455639806456096,0.9301203787101706,38.94234173300541,22.0
0.5454509200711366,0.0,true,0.8230327283589557,0.9053360011948512,38.62514213599448,22.0
0.7287918686187724,0.0,true,0.7943877602372548,0.9532653122847057,38.106751993647066,24.0
0.2309524574531543,0.0,true,0.9015283091096461,0.9466047245651283,39.598123739569495,21.0
0.7370375024341431,0.0,true,0.7773328710566133,0.8939328017151054,37.875433364901184,23.0
0.969915075309963,0.0,true,0.809649722971222,0.9310971814169052,38.00472132992124,23.0
0.2949641369528111,0.0,true,0.9063062859618183,0.9516216002599093,39.62626001693813,21.0
0.9206420692286728,0.0,true,0.7658547877752137,0.8807330059414957,39.56564308229095,23.0
0.6921486987764744,0.0,true,0.8919444759632176,0.9365416997613785,39.31766519980158,21.0
0.8251832134749328,0.0,true,0.796906884362001,0.9164429170163011,38.72457545017015,23.0
0.9054528087682001,0.0,true,0.7995953291750217,0.919534628551275,38.819160619348594,23.0
0.8772749553484849,0.0,true,0.8921686603749192,0.9367770933936651,39.56073732911362,21.0
0.4406121252460695,0.0,true,0.8217780007196187,0.9039558007915807,38.94068424554136,22.0
0.502177453934584,0.0,true,0.8041979029802498,0.9248275884272873,38.77330464967268,23.0
0.5357422078463805,0.0,true,0.8755632155700113,0.9631195371270124,38.71747555356731,22.0
0.4351041543031202,0.0,true,0.8090494844525813,0.9304069071204685,37.72308608898979,23.0
0.13233097132690874,0.0,true,0.9435979797840301,0.9907778787732318,40.86567793258702,21.0
0.028738860240586472,0.0,true,1.0,1.0,39.88561483290904,20.0
0.19918002123699274,0.0,true,0.9610289921251967,0.9610289921251967,40.437300633366604,20.0
0.11541485494798986,0.0,true,0.9428815889380883,0.9900256683849926,38.8183121165505,21.0
0.1872229915931154,0.0,true,0.9176312460611333,0.9635128083641901,39.52061846060325,21.0
0.9762779223658098,0.0,true,0.7647118328420706,0.8794186077683811,39.12788314176221,23.0
0.7926837690276511,0.0,true,0.8469020868018272,0.93159229548201,37.86971302225339,22.0
0.582991370152379,0.0,true,0.7799631040201408,0.8969575696231619,38.655658766405736,23.0
0.802313600138747,0.0,true,0.7656049512267947,0.8804456939108138,38.822547605633055,23.0
0.8632235494342939,0.0,true,0.8496314020290983,0.8921129721305532,40.95497184078501,21.0
0.029590134555725456,0.0,true,0.9999999985121983,0.9999999985121983,39.38252524636994,20.0
0.18265510780904348,0.0,true,0.9501091084514535,0.9501091084514535,40.51869471147401,20.0
0.3134816114528767,0.0,true,0.8826785995504746,0.9268125295279983,38.7049853747841,21.0
0.6092550847432392,0.0,true,0.8431576203350889,0.9274733823685978,38.94553439394947,22.0
0.7107974103345407,0.0,true,0.835767495020496,0.9611326192735703,37.80447255231987,23.0
0.6178992259244414,0.0,true,0.8443462557406671,0.9287808813147338,39.8692507556251,22.0
0.6552088934948002,0.0,true,0.862198358985951,0.948418194884546,37.898999207801964,22.0
0.025815217450783745,0.0,true,0.9946254322330116,0.9946254322330116,40.83869578101255,20.0
0.19386582518893825,0.0,true,0.9116482507923451,0.9572306633319624,39.228777547962174,21.0
0.14897329310797147,0.0,true,0.9309875731770344,0.9775369518358861,39.04228063156407,21.0
0.8650919036135578,0.0,true,0.7465085047093841,0.9331356308867301,37.440363285776584,25.0
0.8751389207193452,0.0,true,0.7741721232935971,0.8902979417876367,38.78175331108289,23.0
0.6450837319029257,0.0,true,0.8556926832053379,0.9412619515258717,38.77784808927474,22.0
0.7139605798966877,0.0,true,0.8560947508475323,0.9417042259322855,39.501190637879716,22.0
0.03832716613653031,0.0,true,0.9449985965269756,0.9922485263533243,39.33365606972711,21.0
0.8968571221643726,0.0,true,0.8360671185484972,0.919673830403347,39.83495373001403,22.0
0.7635642310457302,0.0,true,0.7600369504128576,0.8740424929747862,38.75483310188713,23.0
0.33381761747310335,0.0,true,0.8441639440077935,0.9285803384085728,39.13566627149524,22.0
0.32542748997637894,0.0,true,0.8528879059317057,0.9381766965248763,38.48302782301393,22.0
0.07130798763263746,0.0,true,0.9971674715562612,0.9971674715562612,39.07003186614846,20.0
0.5380906151517906,0.0,true,0.7935597602630698,0.9125937243025304,39.4380468208005,23.0
0.5567414185549913,0.0,true,0.8670336883458167,0.9103853727631076,39.05814900173756,21.0
0.09183953914225929,0.0,true,0.9693541615320136,0.9693541615320136,40.92371845006711,20.0
0.13931939692138418,0.0,true,0.9122887066138995,0.9579031419445945,40.28688696103059,21.0
0.4700528255794172,0.0,true,0.8528047485706679,0.9380852234277347,39.69317283287755,22.0
0.8357206225036937,0.0,true,0.8255083404163085,0.9080591744579394,39.06544721896425,22.0
0.06276081463338312,0.0,true,0.994002204061113,0.994002204061113,39.573194572421414,20.0
0.8371966465337104,0.0,true,0.7970775748161646,0.9166392110385893,38.04435508024386,23.0
0.6788398266313891,0.0,true,0.8107016446216306,0.8917718090837937,39.13312007035303,22.0
0.8108020488695717,0.0,true,0.7856107459809598,0.9034523578781037,38.342823886036506,23.0
0.7071446209642345,0.0,true,0.7462515401785875,0.895501848214305,38.506185709713165,24.0
0.1771416290719161,0.0,true,0.8454853812979185,0.9300339194277104,39.20868500567953,22.0
0.44903814981795853,0.0,true,0.851551856389694,0.9367070420286634,39.687752660613384,22.0
0.4745897405113424,0.0,true,0.7996336985581883,0.9195787533419166,39.80872206559758,23.0
0.863419804032739,0.0,true,0.7985370621128148,0.918317621429737,39.19449771334985,23.0
0.8407217078445794,0.0,true,0.8021569470024417,0.9224804890528079,38.937169423492016,23.0
0.7726946385297808,0.0,true,0.840220582871023,0.9242426411581253,38.62326664761693,22.0
0.4686189130965148,0.0,true,0.847351093488811,0.9320862028376921,38.825156951315506,22.0
0.4145458632194212,0.0,true,0.825474526292942,0.9492957052368833,38.950544048658514,23.0
0.06422770208081485,0.0,true,0.9523809513155667,0.9999999988813449,40.471879506437844,21.0
0.1858111837490657,0.0,true,0.8545052422969995,0.9399557665266995,38.4991364691911,22.0
0.43493204892686377,0.0,true,0.8214227506167422,0.9035650256784165,40.26079434439758,22.0
0.07536217122938638,0.0,true,0.9999999957979119,0.9999999957979119,39.961286935138105,20.0
0.37261959180769333,0.0,true,0.7995527324740025,0.9194856423451029,39.02020835742981,23.0
0.695312959086984,0.0,true,0.8044563068850563,0.9251247529178148,39.11033603567191,23.0
0.9009308326852108,0.0,true,0.7843526209277797,0.9020055140669466,39.11877114620149,23.0
0.2963046841949606,0.0,true,0.9022041689234596,0.9473143773696325,40.43216384381261,21.0
0.7592345322746394,0.0,true,0.7478035963878931,0.8599741358460771,39.609082362988744,23.0
0.032620290140060515,0.0,true,0.9904882782488537,0.9904882782488537,39.033321480113045,20.0
0.7242104773839706,0.0,true,0.8384241106020648,0.9641877271923744,39.2958461564954,23.0
0.6667786507158575,0.0,true,0.801322742139201,0.9215211534600811,38.46453208810016,23.0
0.7514981274408208,0.0,true,0.8139377086643395,0.9360283649639903,38.66635028855313,23.0
0.46046611383357017,0.0,true,0.833286321425096,0.9166149535676056,39.512062379475495,22.0
0.047068886658672815,0.0,true,0.9713368963002523,0.9713368963002523,39.895175668009855,20.0
0.9305489789647325,0.0,true,0.7803145769330845,0.8973617634730472,38.841245462844796,23.0
0.9899877667466654,0.0,true,0.8083036499099079,0.9295491973963941,38.78365954007836,23.0
0.4158459642479424,0.0,true,0.7786773570457023,0.8954789606025576,39.48155431419073,23.0
0.6026963535939416,0.0,true,0.8755940222316381,0.91937372334322,38.79084245521693,21.0
0.308046593110207,0.0,true,0.8971341488189543,0.941990856259902,38.95368806411542,21.0
0.3989914722767183,0.0,true,0.793089623401935,0.9120530669122253,37.696983912700155,23.0
0.27704307716711063,0.0,true,0.8550391975169839,0.9405431172686823,39.4454488407288,22.0
0.8276812899674169,0.0,true,0.8062331718390279,0.9271681476148821,38.419549007637855,23.0
0.4125990622795228,0.0005193216085940255,false,0.7735612903524937,0.9282735484229925,37.90087256031567,24.0
0.3638495419824461,0.0,true,0.8590055207545096,0.9449060728299606,38.90226165014549,22.0
0.8911634650573117,0.0,true,0.8453021621956514,0.9298323784152165,39.37160633092704,22.0
0.8213906229404035,0.0,true,0.7909066105610068,0.9095426021451578,39.229064672957875,23.0
0.5522214659053575,0.0,true,0.7883698662217761,0.9066253461550424,38.27359422292072,23.0
0.9565790220605503,0.0,true,0.8395804380001348,0.9235384818001483,38.87021921220269,22.0
0.8237209777323284,0.0,true,0.8299969343032084,0.9129966277335292,39.12712806273727,22.0
0.9019592543979464,0.0,true,0.753459104523782,0.9041509254285384,37.188626713460124,24.0
0.8293712165804419,0.0,true,0.7871526315706865,0.9052255263062895,38.74578958578067,23.0
0.483809007507533,0.0,true,0.7802096510969573,0.8972410987615008,38.79154151689589,23.0
0.6371785693637193,0.0,true,0.8311266406431955,0.9142393047075151,39.796729512006294,22.0
0.5803502258181765,0.0,true,0.8663425280571043,0.9529767808628147,39.283484911810795,22.0
0.40017918557915144,0.0,true,0.8128178628048705,0.934740542225601,39.62398690956177,23.0
0.9915621172847,0.0,true,0.7841817373571714,0.9410180848286057,37.80024752731949,24.0
0.09997043199232936,0.0,true,0.9762743929866258,0.9762743929866258,41.730660163084764,20.0
0.04148050543594639,0.0,true,0.9519107955481193,0.9995063353255252,39.07406675963507,21.0
0.224368342841905,0.0,true,0.886588587577921,0.9309180169568171,38.61308972909896,21.0
0.8504336730852944,0.0,true,0.776374577441073,0.8928307640572338,38.927223484446415,23.0
0.8260680339223883,0.0,true,0.8103131773607868,0.9318601539649048,38.460599977662405,23.0
0.6743771821021607,0.0,true,0.793866955982903,0.9129469993803385,37.81642415580167,23.0
0.29190029397675676,0.0,true,0.8205332317562415,0.9025865549318656,39.81626470424149,22.0
0.24219566765781564,0.0,true,0.8885737785397761,0.9774311563937538,38.090308583339805,22.0
0.4359097296097081,0.0,true,0.8325177066626893,0.9157694773289583,39.24768874787285,22.0
0.7104890859441035,0.0,true,0.7801822493717173,0.897209586777475,38.64742014715472,23.0
0.4057002411940913,0.0,true,0.9082361161411654,0.9082361161411654,42.07696823642842,20.0
0.4417112348833774,0.0,true,0.8893478276507462,0.9338152190332835,39.80983639483546,21.0
0.3762123930610519,0.0,true,0.8414295934545777,0.9255725528000355,39.422377401718904,22.0
0.7184941308786901,0.0,true,0.795986601165724,0.8755852612822963,39.98179910669437,22.0
0.937615888532096,0.0,true,0.7675026909295247,0.9210032291154298,38.07839215693906,24.0
0.6164553277194358,0.0,true,0.7736469157402349,0.8896939531012702,38.564195085994754,23.0
0.8691016448345572,0.0,true,0.789558163525515,0.9079918880543423,38.37760592483343,23.0
0.06407918975776283,0.0,true,0.9696216757697169,0.9696216757697169,39.764471294777366,20.0
0.6539420481045557,0.0,true,0.8693134120954785,0.9127790827002524,38.17384655679289,21.0
0.2534825080786096,0.0,true,0.8772422936968145,0.964966523066496,38.50313657177951,22.0
0.6287245814263138,0.0,true,0.8027217387786724,0.8829939126565396,40.55187382609617,22.0
0.7457532291145132,0.0,true,0.8450604473710235,0.9295664921081258,38.80567307583864,22.0
0.8820812416693784,0.0,true,0.7730372847329654,0.8889928774429101,39.19896711248993,23.0
0.5773797564494165,0.0,true,0.7956458562658153,0.9149927347056875,39.56554235693693,23.0
0.7758624135024559,0.0,true,0.860836249638277,0.9469198746021046,39.51109082076645,22.0
0.048634111263823776,0.0,true,0.9438798710149576,0.9910738645657056,39.80408310118595,21.0
0.24229311803486442,0.0,true,0.9075856011773386,0.9529648812362055,39.288495680489504,21.0
0.5650745500277432,0.0,true,0.763270142870987,0.9159241714451845,38.9911525722874,24.0
0.9051109103893684,0.0,true,0.7929244857143124,0.9118631585714592,38.64198692204158,23.0
0.592383643002254,0.0,true,0.8533524552794706,0.9386877008074176,38.06418485499904,22.0
0.8763997269801733,0.0,true,0.8876939948076296,0.9320786945480111,40.12638622113637,21.0
0.2195437197009511,0.0,true,0.8441981914507468,0.9286180105958215,39.50977894902812,22.0
0.022491869758080485,0.0,true,0.9999999862867807,0.9999999862867807,40.268354490669125,20.0
0.37963721025366537,0.0,true,0.8746278774558266,0.9183592713286179,39.83299582921241,21.0
0.1888984258477615,0.0,true,0.8540829048776971,0.9394911953654669,39.97951928476057,22.0
0.5069044585433768,0.0,true,0.8310543963496658,0.9141598359846324,38.853278454076005,22.0
0.9229911695740642,0.07863699898258826,false,0.7407643718803562,0.8807110133780208,38.324676757293545,23.77843878053757
0.7035257313418,0.0,true,0.8806842428354633,0.9247184549772365,40.126922842231764,21.0
0.613703158521401,0.0,true,0.7653576447943248,0.9184291737531897,37.995410961093576,24.0
0.8989050569426673,0.0,true,0.8343773556492191,0.917815091214141,39.97508255999291,22.0
0.41912884545460916,0.0,true,0.8519094134609658,0.9796958254801107,38.197258730289754,23.0
0.18259307753505105,0.0,true,0.8834938292525607,0.9718432121778168,38.89179936177221,22.0
0.991795503577708,0.0,true,0.8016544607209224,0.9219026298290608,39.24047052767267,23.0
0.13292407811638096,0.0,true,0.9706624857155409,0.9706624857155409,41.354303389062636,20.0
0.02624911787262363,0.0,true,0.972780347840219,0.972780347840219,40.29321670873203,20.0
0.023849416306562787,0.0,true,0.9830412168421582,0.9830412168421582,40.90514956713163,20.0
0.00010170637041295727,0.0,true,0.9999999931973813,0.9999999931973813,39.19089738499456,20.0
0.5469210118049996,0.0,true,0.8114931460296352,0.9332171179340805,38.44435968203258,23.0
0.6550646302458407,0.0,true,0.8348123663468351,0.9182936029815186,39.599839516078234,22.0
0.38924282408146005,0.0,true,0.8565010103657734,0.9421511114023507,39.085296272587485,22.0
0.863515863466096,0.0,true,0.7802034617266868,0.8972339809856897,38.575499184792534,23.0
0.8027154456144703,0.006657492126132895,false,0.8402102110312751,0.8894223599621587,39.77192368698711,21.17142468122306
0.24854187208265555,0.0,true,0.8658821993733892,0.9524704193107281,38.70194170973617,22.0
0.6456224370916808,0.0,true,0.8424041635218462,0.9266445798740308,39.0079672668863,22.0
0.8660963735614069,0.0,true,0.8023470076795253,0.9226990588314541,38.12653710874893,23.0
0.9735896512953923,0.0,true,0.7905759191247586,0.9091623069934723,37.44162063092557,23.0
0.6142568792968512,0.0,true,0.8807051249904131,0.9247403812399337,39.27085305748521,21.0
0.5320633676511111,0.0,true,0.853564401435586,0.9389208415791446,38.53971694775897,22.0
0.3539111453760493,0.0,true,0.8384802888589487,0.9223283177448435,39.37567240311228,22.0
0.7138318571606395,0.0,true,0.8175300683451655,0.899283075179682,39.13579494800748,22.0
0.4979686439291424,0.0,true,0.9048995883049307,0.9501445677201772,39.38759044228024,21.0
0.8316760090855997,0.0,true,0.7886943208673757,0.8675637529541133,39.74871473945986,22.0
0.967479700983052,0.0,true,0.7967422842189131,0.91625362685175,38.56555798798928,23.0
0.7793475401263208,0.0,true,0.7977791699920632,0.9174460454908727,38.57674359207622,23.0
0.849297874836866,0.0,true,0.8120596368349475,0.8932656005184423,39.283079700869244,22.0
0.7625369004652314,0.0,true,0.7815388108027286,0.8987696324231379,39.3962265687251,23.0
0.40074743426310433,0.0,true,0.7841688781664995,0.9017942098914744,38.119056187691086,23.0
0.44274312565847707,0.0,true,0.867738970653335,0.9545128677186685,38.27350647868039,22.0
0.563896097264599,0.0,true,0.7707699501043337,0.8863854426199838,39.04644400623984,23.0
0.03215540914226578,0.0,true,0.9852681305174995,0.9852681305174995,41.68984481721837,20.0
0.2362169471332396,0.0,true,0.8531442310198298,0.9384586541218128,40.34031518441048,22.0
0.6750457184706398,0.0,true,0.8532992337139629,0.9386291570853592,39.33065415832035,22.0
0.6205214251902129,0.0,true,0.7899091144197251,0.9083954815826839,38.781559702169744,23.0
0.1700770066970041,0.0,true,0.8765805855933099,0.9642386441526408,38.64749931362961,22.0
0.031908224939777075,0.0,true,0.9873945845392637,0.9873945845392637,40.173542301202296,20.0
0.7905928144100622,0.0,true,0.8587125460936845,0.9445838007030529,38.161496003315804,22.0
0.2544654650073237,0.0,true,0.9011042718478004,0.9461594854401904,39.37316503000396,21.0
0.4047496079971633,0.0,true,0.747061657375281,0.8964739888503372,38.51717714508666,24.0
0.8308540074012711,0.0,true,0.8164291391846384,0.9388935100623342,38.24818554159867,23.0
0.7503551328753146,0.0,true,0.8792958329904269,0.9232606246399483,41.24054307142134,21.0
0.5054009523578411,0.0,true,0.7746062691129432,0.8907972094798847,39.0809105735089,23.0
0.1739265739233895,0.0,true,0.912790329260707,0.9584298457237423,39.77029040990583,21.0
0.8907932298205528,0.0,true,0.7943271804239054,0.9134762574874913,37.39586926080164,23.0
0.9886509978380433,0.0,true,0.7818307779532784,0.8991053946462702,37.478353021244935,23.0
0.09886412648428022,0.0,true,0.9451545678520281,0.9924122962446296,39.367021749774125,21.0
0.6029658097812467,0.0,true,0.7754421842311029,0.8917585118657684,38.803985611311404,23.0
0.4527213307475224,0.0,true,0.8495752067581926,0.934532727434012,39.03057361641538,22.0
0.951248245117007,0.0,true,0.8131347829236313,0.9351050003621759,38.759163286300875,23.0
0.6613525729005707,0.0,true,0.7765151920532851,0.9318182304639422,38.20873274545971,24.0
0.7862460940652554,0.0,true,0.7494723364733132,0.899366803767976,37.387884721937795,24.0
0.040330789823228796,0.0,true,0.973367409545044,0.973367409545044,39.77944312144642,20.0
0.49133578478111795,0.0,true,0.8394294197492321,0.9233723617241554,38.64190001326479,22.0
0.06754558951755163,0.0,true,0.9122396124166136,0.9578515930374442,39.60076015557371,21.0
0.6223970970787502,0.0,true,0.8326090269548622,0.9158699296503483,38.22314702490556,22.0
0.3761945510050817,0.0,true,0.8264386778809473,0.9090825456690419,38.759092210800965,22.0
0.7668062370425497,0.0,true,0.8258785139162769,0.9084663653079046,39.204035736689775,22.0
0.8517661356286117,0.0,true,0.7551170822305927,0.9061404986767112,37.81660924931606,24.0
0.6014950853807424,0.0,true,0.8824241235476872,0.9706665359024559,38.95376595205431,22.0
0.13303317815016857,0.0,true,0.8966407169924303,0.9863047886916734,39.95725912717725,22.0
0.566349930483051,0.0,true,0.8357533959456821,0.9193287355402504,39.61839186465499,22.0
0.2100469716581994,0.0,true,0.9800945633409673,0.9800945633409673,40.38882022199594,20.0
0.9374535371025374,0.0,true,0.7844743592341267,0.9021455131192457,38.593688404049686,23.0
0.511072020197658,0.0,true,0.7574246476787122,0.9089095772144546,38.618689342034784,24.0
0.07639862791291474,0.0,true,0.9443951055261527,0.9916148608024603,39.514038843266476,21.0
0.38228518871931527,0.0032509587575427013,false,0.8811562076158406,0.9425863842604855,39.20979996823547,21.394308435069817
0.6231964752517085,0.0,true,0.8441470504159114,0.9285617554575026,39.5796030983215,22.0
0.616413769640423,0.0,true,0.7955439383310454,0.9148755290807022,39.37221077986141,23.0
0.9701568152408271,0.0,true,0.8225523548975736,0.9048075903873309,38.63362697841323,22.0
0.8192437096036329,0.0,true,0.8091647477186641,0.9305394598764638,38.15538068650068,23.0
0.672073122160143,0.0,true,0.8520527756494924,0.9372580532144417,39.41900228185706,22.0
0.7572519692843451,0.0,true,0.8430311612261214,0.9273342773487336,39.98364090729634,22.0
0.27864230888154484,0.0,true,0.857023176370491,0.94272549400754,38.10728346836709,22.0
0.8577674441180911,0.0,true,0.8181594012306017,0.8999753413536619,39.80529960666195,22.0
0.5835465667639337,0.0,true,0.7996179044741246,0.9195605901452433,39.085487880170696,23.0
0.15546099231062316,0.0,true,0.9062915902519093,0.9516061697645049,40.61448088248573,21.0
0.122927610587233,0.0,true,0.9963817815343837,0.9963817815343837,41.113461821406226,20.0
0.9834500320602704,0.0,true,0.8365736437227411,0.9202310080950152,40.137426946188825,22.0
0.7079628582328528,0.0,true,0.8186167302016397,0.9414092397318857,37.65708670197219,23.0
0.491926497598977,0.0,true,0.7804330146162279,0.8974979668086622,38.780720343644425,23.0
0.24656691670025888,0.0,true,0.9015129351982416,0.9465885819581537,39.72434550159618,21.0
0.7270701838290194,0.0,true,0.8184041610511165,0.9411647852087839,40.09790197398684,23.0
0.8418689285058198,0.0,true,0.8350876208277426,0.9185963829105168,39.013060026494585,22.0
0.8978093827187987,0.0,true,0.8908980534364394,0.9354429561082613,38.28419035192186,21.0
0.34188533298405566,0.0,true,0.8374035692985451,0.9211439262283996,40.099261635803785,22.0
0.471294335041033,0.0,true,0.8420211167798378,0.9262232284578216,39.38539473617972,22.0
0.684383616332499,0.0,true,0.7845013413438963,0.9414016096126755,37.163340614509934,24.0
0.3889566320681235,0.0,true,0.8641093058045755,0.950520236385033,39.59630878212424,22.0
0.596685961571132,0.0,true,0.8441180265126748,0.9285298291639423,39.332831034453264,22.0
0.33716546152185,0.0,true,0.917406917530801,0.963277263407341,39.38752879235301,21.0
0.7788011964972883,0.0,true,0.7184735176960758,0.862168221235291,38.762049040647554,24.0
0.6905622999650991,0.0,true,0.8495025911101909,0.9344528502212099,39.175231200950925,22.0
0.544471430510503,0.0,true,0.8627500407804198,0.9490250448584618,37.87254907457526,22.0
0.5867183973463164,0.0,true,0.7851114999197862,0.9028782249077543,39.38899165663345,23.0
0.7480626655035969,0.0,true,0.8263904337180396,0.9090294770898435,39.66079764181387,22.0
0.8629050957982487,0.0,true,0.7043366018789743,0.9156375824426666,36.79482228040916,26.0
0.7203731908732285,0.0,true,0.8498736848264673,0.8923673690677907,39.762756945840835,21.0
0.0030066790392353493,0.0,true,0.9999999977741811,0.9999999977741811,40.57666652074798,20.0
0.21222964611936868,0.0,true,0.8843814684770894,0.9728196153247983,38.62123634099011,22.0
0.024114690189485977,0.0,true,0.9999999920101711,0.9999999920101711,40.470980521627176,20.0
0.38284447797181365,0.0,true,0.8332017787034118,0.916521956573753,39.8300947595665,22.0
0.16213043341926947,0.0,true,0.9331222510180784,0.9797783635689823,39.70220934284555,21.0
0.43605313152905856,0.0,true,0.8872008503555258,0.931560892873302,39.53635689107452,21.0
0.09977846439308924,0.0,true,0.9517602391753097,0.9517602391753097,40.46475855120283,20.0
0.8837073868277141,0.0,true,0.870063327992213,0.9135664943918236,40.370176398423055,21.0
0.2235113127671895,0.0,true,0.8863167454250626,0.9306325826963157,38.90769955261218,21.0
0.8594015185231993,0.0,true,0.7839369116774373,0.901527448429053,39.37438876135671,23.0
0.3645160553573277,0.0,true,0.862691832498445,0.9489610157482895,38.73540264331369,22.0
0.83255193480239,0.0,true,0.7450360836585616,0.9312951045732019,37.66995064309812,25.0
0.994189352379917,0.0,true,0.7349355693828789,0.8819226832594547,38.08709374675939,24.0
0.5666949702052475,0.0,true,0.799474745987842,0.9193959578860182,39.5227517632306,23.0
0.4336755325012276,0.0,true,0.8370106959095711,0.9207117655005282,39.451742701522456,22.0
0.0347373099690631,0.0,true,0.9523809671860735,1.000000015545377,40.11717548474901,21.0
0.9948232040353222,0.0,true,0.8260586380961764,0.9499674338106029,39.559074394822915,23.0
0.022251835290870714,0.0,true,0.99999999934664,0.99999999934664,39.91279537225215,20.0
0.6892834319387044,0.0,true,0.8263583045401635,0.9089941349941798,39.15144160109945,22.0
0.9466283559037829,0.0,true,0.8135489589749479,0.9355813028211901,38.839600067146606,23.0
0.8860137331187505,0.0,true,0.8052239157070026,0.926007503063053,38.30676366833707,23.0
0.03972062599194803,0.0,true,0.9773532615809533,0.9773532615809533,41.013209480339626,20.0
0.8703032433915574,0.0,true,0.8237705565455932,0.9061476122001524,39.95579782182325,22.0
0.7359745819722745,0.0,true,0.9120847429578584,0.9576889801057513,39.22275301851255,21.0
0.0954030037396747,0.0,true,0.9824197886191481,0.9824197886191481,39.88162677729794,20.0
0.6615357968915876,0.0,true,0.8457178060525563,0.8880036963551842,40.34447222077927,21.0
0.6910059714713386,0.0,true,0.7831856502271289,0.9006634977611983,38.78857512309426,23.0
0.913155922637717,0.0,true,0.8510933892742919,0.9362027282017211,39.520865527294646,22.0
0.9373741912914189,0.0,true,0.7617415693885382,0.8760028047968189,38.04703352745297,23.0
0.9871144283300228,0.0,true,0.803014397012426,0.9234665565642899,39.21338499551639,23.0
0.5071109655343033,0.009151928612526995,false,0.7913372625886157,0.8809790358750981,40.23690466175921,22.26557695496979
0.19937762449515195,0.0,true,0.8714870436422355,0.958635748006459,39.700227465271944,22.0
0.5036814005780785,0.0,true,0.8546045281511486,0.897334754558706,40.7118712465459,21.0
0.16199827960617563,0.0,true,0.896126747203678,0.9409330845638619,41.14988123618352,21.0
0.5843350020272386,0.0,true,0.8159932904641959,0.8975926195106154,40.63411363362067,22.0
0.5371954777918317,0.0,true,0.8151723005480065,0.8966895306028071,39.14090269460745,22.0
0.658342363192387,0.0,true,0.806754237489366,0.9277673731127709,38.659980372701085,23.0
0.22367281414600848,0.0,true,0.8762723722847735,0.9638996095132508,39.356971951356584,22.0
0.1261613531541519,0.0,true,0.9022974779420491,0.9474123518391515,40.35637018338209,21.0
0.9097894663556128,0.0,true,0.8125122576710418,0.9343890963216982,37.4014228330596,23.0
0.7710157454202782,0.0,true,0.7914333471952968,0.9101483492745913,38.73156791539584,23.0
0.9410148853328186,0.0,true,0.8297677950087805,0.9127445745096585,39.09641591455362,22.0
