Binv,err,converged,S,T,U,k
0.22892837187269177,0.0,true,0.9037185149988338,0.9489044407487756,41.3755193026679,21.0
0.09727244967455695,0.0,true,0.8256042951065325,0.9081647246171858,39.13947743611118,22.0
0.3254057402200754,0.0,true,0.7390191162382657,0.923773895297832,38.56881182954327,25.0
0.6872078341088803,0.0,true,0.9058239278650498,0.9511151242583024,41.73923016155644,21.0
0.6506443845573198,0.0,true,0.7323180025357704,0.9153975031697129,39.40492896398833,25.0
0.16048108353497037,0.0,true,0.8517635930715929,0.9369399523787522,40.33999188774044,22.0
0.8797599308434942,0.0,true,0.748947495013357,0.8612896192653606,39.44053940404713,23.0
0.4222266087567814,0.0,true,0.842424353816261,0.9266667891978871,39.55054890484751,22.0
0.76352667620461,0.0,true,0.8801622799520301,0.9241703939496316,42.003315493419954,21.0
0.5620709519362368,0.0,true,0.7826218291969846,0.9000151035765324,39.59223378926342,23.0
0.10229111717859185,0.0,true,0.8123838289274953,0.8936222118202448,38.85991074189752,22.0
0.8510347121313557,0.0,true,0.7803553606489917,0.93642643277879,40.03155463256188,24.0
0.8420002687149295,0.0,true,0.7546470015531785,0.8678440517861553,40.87147235765598,23.0
0.40788167428349964,0.0,true,0.8321053794029653,0.95692118631341,38.66701010587276,23.0
0.2546692204747938,0.0,true,0.767693582518457,0.8828476198962255,40.12439507620773,23.0
0.37042379572889583,0.0,true,0.8187127090341764,0.900583979937594,39.35303028393837,22.0
0.5362441922312782,0.0,true,0.7745622033732311,0.968202754216539,35.16494252837882,25.0
0.47470466145949497,0.0,true,0.8536957434369149,0.9390653177806063,40.410089550717686,22.0
0.012368262107821826,0.0,true,0.8544078621201966,0.9398486483322163,39.47955835830868,22.0
0.5083351176571391,0.0,true,0.8699611994412998,0.9569573193854298,37.03365564410055,22.0
0.16643342063113997,0.0,true,0.8225744708737054,0.904831917961076,40.11687404904231,22.0
0.9129294180538359,0.0,true,0.7304973200059011,0.9131216500073764,37.80852522006785,25.0
0.7642309521400428,0.0,true,0.7103923990951077,0.9235101188236399,37.415753247652496,26.0
0.9446743937812718,0.0,true,0.8012887411450732,0.9214820523168342,37.29776702737326,23.0
0.40623805796313905,0.0,true,0.8297766463975847,0.9542431433572224,38.25758161051583,23.0
0.7718933692802135,0.0,true,0.8594604831789908,0.9454065314968899,38.42000752985089,22.0
0.3394759972587875,0.0,true,0.8639997648973842,0.9071997531422534,40.42538103354839,21.0
0.14252056612748598,0.0,true,0.795952938039854,0.9153458787458322,39.439921919110326,23.0
0.14328100879131567,0.0,true,0.8631168073683765,0.9062726477367953,40.733248385100026,21.0
0.2214313983730869,0.0,true,0.8490323434052794,0.9339355777458074,38.602642893590954,22.0
0.962022506764376,0.0,true,0.7785110286775755,0.9342132344130907,38.66069111706469,24.0
0.7671619478303651,0.0,true,0.7362804297622333,0.88353651571468,38.62057989530878,24.0
0.31223184629928324,0.0,true,0.8398884370319187,0.9238772807351106,38.639172195670504,22.0
0.5295585467253845,0.0,true,0.7245082932758407,0.8694099519310088,38.225542799384066,24.0
0.9212773698229855,0.0,true,0.7488758427032941,0.8986510112439529,39.1346291728185,24.0
0.21084120770339299,0.0,true,0.82500195697028,0.9075021526673079,41.96648062454847,22.0
0.7438889846302539,0.0,true,0.7054130375987898,0.8817662969984873,39.55737550020865,25.0
0.8209464345335418,0.0,true,0.8111840906855414,0.9328617042883727,40.79485944667678,23.0
0.2751723773186936,0.0,true,0.8355424767972348,0.9190967244769583,40.2779410305552,22.0
0.8275400081071986,0.0,true,0.7770317577036672,0.8935865213592173,38.66872037478929,23.0
0.6786782406408483,0.0,true,0.8092744237326884,0.9306655872925917,38.977826019307216,23.0
0.17718779921712868,0.0,true,0.7734790011308935,0.9281748013570722,37.522326013043454,24.0
0.7967376449400567,0.0,true,0.7320521611557411,0.8784625933868894,41.8182030786392,24.0
0.03952905607849533,0.0,true,0.8557822145977924,0.9413604360575716,39.965109700296765,22.0
0.9678765368272526,0.0,true,0.740308843576214,0.8883706122914568,40.83304389779536,24.0
0.5712460933250689,0.0,true,0.8010729112230154,0.9212338479064677,37.98855093132701,23.0
0.03660599816797938,0.0,true,0.7931630285013985,0.9121374827766082,38.18090697957503,23.0
0.4268891749639834,0.0,true,0.7991487114616923,0.9190210181809462,38.433716293731294,23.0
0.16424216143977532,0.0,true,0.8807841096349466,0.9248233151166939,40.97914244982243,21.0
0.7267977209480143,0.003020840724023758,false,0.753369335212021,0.8792131702154741,39.157775010797906,23.34082711152656
0.3208617300670831,0.0,true,0.7833014191627025,0.9007966320371079,39.834812208284305,23.0
0.4327177252486343,0.0,true,0.7701300481795622,0.9241560578154747,38.733243804523056,24.0
0.9296261523165696,0.0,true,0.6623891653886548,0.8611059150052511,38.9139003972647,26.0
0.7306013633320527,0.0,true,0.7842679043182094,0.9019080899659407,41.224332123355694,23.0
0.03303793429005353,0.0,true,0.8813048613998569,0.9253701044698497,40.19312699390986,21.0
0.9731826764743547,0.0,true,0.7632325424281885,0.8777174237924168,40.51587980588053,23.0
0.18258111847414105,0.0,true,0.7846853762988014,0.9023881827436216,40.727860810824346,23.0
0.3915618382152253,0.0,true,0.819109542749546,0.9010204970245006,40.14015663929408,22.0
0.5322143360007201,0.0,true,0.8188970200983303,0.9007867221081634,40.6936157352427,22.0
0.48818361757435214,0.0,true,0.7459047485019443,0.8950856982023332,39.080211124161195,24.0
0.6062070659508203,0.0,true,0.8033110400538885,0.9238076960619719,37.68639192758406,23.0
0.4923835222056192,0.0,true,0.7667142451527807,0.9200570941833369,37.38766262906552,24.0
0.41709943218640877,0.0,true,0.72301008937414,0.867612107248968,40.5090556803345,24.0
0.01985382239692668,0.0,true,0.8016775481228968,0.9219291803413313,38.60340188208041,23.0
0.7141972846237699,0.0,true,0.6981379100775084,0.907579283100761,38.94636329834751,26.0
0.893655999344102,0.0,true,0.701102870508226,0.8763785881352824,38.88303662198519,25.0
0.21854410009672076,0.0,true,0.8098050574414376,0.9312758160576532,38.41802572526183,23.0
0.866844171402638,0.0,true,0.7458045741176681,0.8949654889412016,37.12826010296072,24.0
0.4645575075585149,0.0,true,0.7436751305563182,0.8924101566675817,39.85280766819453,24.0
0.12400068809551068,0.0,true,0.8731001629156945,0.9167551710614792,38.55793729559723,21.0
0.9805914872317789,0.0,true,0.8168142182972279,0.8984956401269507,40.247239240296466,22.0
0.10888910904939397,0.0,true,0.8570074313661923,0.9427081745028115,39.398318845825244,22.0
0.5266132052718744,0.0,true,0.884580377788824,0.9288093966782652,40.316054952899016,21.0
0.0653236925656373,0.0,true,0.796914868863544,0.9562978426362528,38.27533401684332,24.0
0.18274898260809191,0.0,true,0.8085801730727273,0.9298671990336365,39.59336832797412,23.0
0.9302858972829238,0.0,true,0.7546499726104093,0.9055799671324912,42.084456439976215,24.0
0.28831087721974047,0.0,true,0.7803658529291496,0.8974207308685221,38.054687879708496,23.0
0.7010121507040687,0.0,true,0.7615491626240948,0.9138589951489138,40.12701266027362,24.0
0.21554832070634888,0.0,true,0.8356546508743505,0.9192201159617855,38.56068499751928,22.0
0.8617636421653287,0.0,true,0.7623857911463089,0.9148629493755707,39.17266833406602,24.0
0.9192818950433699,0.0,true,0.8427059180917681,0.9269765099009449,40.462707121726126,22.0
0.5742701976146762,0.0,true,0.8459477746949227,0.930542552164415,40.387935033003856,22.0
0.6954407872895916,0.0,true,0.733326561091326,0.8433255452550249,40.674974052444,23.0
0.6246902005094879,0.0,true,0.8871542327343918,0.9315119443711113,41.246130261254336,21.0
0.2619747168088504,0.0,true,0.8481654123239211,0.8905736829401171,40.780447601672094,21.0
0.7876653330647427,0.0,true,0.7229202717994087,0.8675043261592904,38.81872030050461,24.0
0.6349820338637284,0.0,true,0.7988422188117947,0.8787264406929742,40.59526710637971,22.0
0.1657110193516329,0.0,true,0.8335836050319824,0.8752627852835815,41.17427440991453,21.0
0.8529914937008982,0.0,true,0.8190114265500206,0.9009125692050226,43.32387406371082,22.0
0.6713203966041847,0.0,true,0.7303608831159845,0.9129511038949806,39.10281282369362,25.0
0.884144462481242,0.0,true,0.7865757174094444,0.9045620750208612,39.88228818609625,23.0
0.30092070500890933,0.008761351305116946,false,0.8376489589861594,0.8953002398885429,38.96264852534179,21.37650217991463
0.7484462458987204,0.0,true,0.8152798156610044,0.9375717880101551,40.28996209909576,23.0
0.21330390515224407,0.0,true,0.8691246249699093,0.9125808562184048,41.42033210228904,21.0
0.8955093442014408,0.0,true,0.7338850670169732,0.8806620804203679,41.08135455325291,24.0
0.024667383085390737,0.0,true,0.8486636956595075,0.9335300652254583,38.83966659873678,22.0
0.35429272754471364,0.0,true,0.8514943136891117,0.9366437450580228,39.50443326069554,22.0
0.2632401419849262,0.0,true,0.861801247887102,0.9479813726758122,39.219210099608446,22.0
0.8216487212410482,0.0,true,0.7848485829080493,0.9025758703442566,42.89257004187843,23.0
0.545754622255944,0.0,true,0.8431481259216279,0.9274629385137907,41.571277363485294,22.0
0.015039196903367857,0.0,true,0.8461695361541057,0.9307864897695163,39.117610650475015,22.0
0.37075475636258837,0.0,true,0.7471872015334502,0.8592652817634677,40.29063843938114,23.0
0.08848017554443621,0.0,true,0.8804948123434327,0.9245195529606043,39.127653819790225,21.0
0.49405156208431844,0.0,true,0.7576148311519363,0.9091377973823235,38.208758459886596,24.0
0.4637282289968916,0.0,true,0.7385358973447218,0.8862430768136662,39.145164774136276,24.0
0.7739147517289802,0.0,true,0.7354804483696005,0.8825765380435205,39.456555459428685,24.0
0.6188023044849131,0.0,true,0.7930593573005547,0.9120182608956379,40.1340196185499,23.0
0.8972752842956062,0.0,true,0.7963344518875652,0.9157846196707,38.81932385074637,23.0
0.9306113520465014,0.0,true,0.7808341941739894,0.9370010330087872,37.84554125607437,24.0
0.878067237370973,0.0,true,0.8124144329496258,0.8936558762445884,44.09950247139896,22.0
0.9055155943829245,0.0,true,0.7526671045506071,0.9032005254607286,36.524191656353985,24.0
0.36635973523165144,0.07040171484604213,false,0.8249862022052556,0.8737916223563694,39.42457365160395,21.183181488869824
0.5105341258864446,0.0,true,0.8913531994265262,0.9359208593978525,39.46095467275464,21.0
0.33419384998845536,0.014090504551340144,false,0.7990888925023466,0.9189522263776986,40.10588888060313,23.0
0.34710521445975306,0.0,true,0.8759071556332885,0.9634978711966173,40.50010576014586,22.0
0.5560504928860399,0.0,true,0.8337477773788503,0.9171225551167353,42.08962553653916,22.0
0.9586884079697253,0.0,true,0.728905779207575,0.9111322240094688,38.98676720523503,25.0
0.9521197518961899,0.0,true,0.8043260574431962,0.8847586631875158,42.13973195177136,22.0
0.1373366987553979,0.0,true,0.7985598311996691,0.9183438058796195,37.08745488724818,23.0
0.5445328483505907,0.0,true,0.710003256255276,0.8875040703190951,38.80534284605101,25.0
0.8962854479523081,0.0,true,0.669005342263726,0.8362566778296575,37.864246701905415,25.0
0.6258945124010791,0.0,true,0.7157445793100643,0.8946807241375805,37.96960373170708,25.0
0.9484316667503883,0.0,true,0.7629565277271789,0.9155478332726148,40.61926648218529,24.0
0.3595183034525262,0.0,true,0.8569433834676591,0.942637721814425,38.40239838546871,22.0
0.6111070536680097,0.0,true,0.7445533152807048,0.9306916441008809,39.002862531598325,25.0
0.4133320244106191,0.0,true,0.8215993902694559,0.9037593292964015,39.372621041019464,22.0
0.011809381687231113,0.0,true,0.9428445211608338,0.9428445211608338,40.122315680032656,20.0
0.4528972506890452,0.0,true,0.7853704414402888,0.9031760076563321,40.14410122717457,23.0
0.3700999021975633,0.0,true,0.8067642971568777,0.9277789417304094,39.974752451062734,23.0
0.4059861800921827,0.0,true,0.8227816960975664,0.9461989505122013,38.94040040385126,23.0
0.6736103852232713,0.0,true,0.7544857313800352,0.9053828776560422,38.911167241350526,24.0
0.2575248334328135,0.0,true,0.7893875207419777,0.9077956488532744,41.36099218156177,23.0
0.8849791857283773,0.0,true,0.9054492527330102,0.9507217153696608,41.36539380602593,21.0
0.22410375100625912,0.0,true,0.8787469156333038,0.966621607196634,39.520644754462595,22.0
0.7201150453920944,0.0,true,0.797268002360093,0.9168582027141069,39.626414186547535,23.0
0.7422924203148118,0.0,true,0.7258700414541821,0.9073375518177276,37.950413952344476,25.0
0.1911964806989499,0.0,true,0.7422216017368602,0.9277770021710753,36.8903885470709,25.0
0.47113542542834597,0.0,true,0.8015406417021707,0.9217717379574962,41.36291290589965,23.0
0.32949121777039747,0.0,true,0.8176913049689752,0.8994604354658728,40.45488048440136,22.0
0.378987922361395,0.0,true,0.8140248489068271,0.9361285762428512,38.577277446225736,23.0
0.42291584756868517,0.0,true,0.8521371582672667,0.9373508740939933,41.49579839844914,22.0
0.07246378197059422,0.0,true,0.8097949032389663,0.9312641387248112,38.70334705708885,23.0
0.8282112718438941,0.0,true,0.7181622770185304,0.897702846273163,39.64123199063407,25.0
0.9601745041691407,0.0,true,0.8051131494872671,0.9258801219103571,40.88283856834755,23.0
0.4322449725724604,0.0,true,0.8131118744194683,0.9350786555823886,39.4142312559369,23.0
0.5741424456324036,0.0,true,0.774643806986595,0.9295725683839139,40.567744010342224,24.0
0.05437052507392415,0.0,true,0.9030472120539496,0.948199572656647,39.69772027207431,21.0
0.18626986410644486,0.0,true,0.8817017939211101,0.9257868836171657,39.45716046096156,21.0
0.6580053834873796,0.0,true,0.6795115672649042,0.8833650374443754,37.974029604115614,26.0
0.9783899750818854,0.0,true,0.7510706141971853,0.9388382677464817,35.04432822985274,25.0
0.17450751130276831,0.0,true,0.9123872187162057,0.958006579652016,41.74449041997234,21.0
0.005370721922540289,0.0,true,0.8443480010855378,0.9287828011940915,39.05635462164344,22.0
0.2869303791263884,0.0,true,0.7935646527803971,0.9125993506974567,39.70544114538657,23.0
0.3022932944310923,0.0,true,0.7505405175395654,0.9006486210474784,37.2989197943867,24.0
0.4838089743807297,0.0,true,0.7590507281519118,0.9108608737822941,40.20450077352804,24.0
0.04606268400427993,0.0,true,0.7789343431307677,0.9347212117569212,38.06848128712688,24.0
0.3040299437340883,0.0,true,0.7332652550840075,0.879918306100809,39.1005615922947,24.0
0.23098079058662124,0.0,true,0.8340629631457521,0.9174692594603273,40.921710143429266,22.0
0.4490231716454094,0.0,true,0.7555261964455721,0.9066314357346865,40.237174665604854,24.0
0.36245057960451965,0.0,true,0.8188377067181795,0.9416633627259063,37.830805708039364,23.0
0.10450188543303551,0.0,true,0.8940389756476338,0.9387409244300156,39.31289929975439,21.0
0.8679399582853127,0.0,true,0.8323589375720306,0.9155948313292337,41.81781898379162,22.0
0.3695194395528292,0.0,true,0.8186519540875364,0.9414497472006669,41.83036295625757,23.0
0.4688483515211179,0.0,true,0.7565925857951289,0.8700814736643983,42.80130417756895,23.0
0.591467573847924,0.0,true,0.7932142106798928,0.9121963422818767,39.61501082059212,23.0
0.07727105970105441,0.0,true,0.8722697503658636,0.9158832378841568,39.249909841172006,21.0
0.34042122910981387,0.0,true,0.7443856210486482,0.9304820263108103,37.148733684741956,25.0
0.29992745310154345,0.0,true,0.7909068118018605,0.9095428335721396,37.61847764706536,23.0
0.18878321257491004,0.0,true,0.8374345563115658,0.9211780119427224,41.27227891866798,22.0
0.8613564177174071,0.0,true,0.7786963828143066,0.934435659377168,39.099499137583095,24.0
0.6948237543570164,0.0,true,0.8740566074561539,0.9177594378289615,41.11166363353844,21.0
0.2514157418318417,0.0,true,0.8598585822415966,0.9028515113536765,41.3258121368919,21.0
0.9808200635721347,0.0,true,0.789420671610078,0.9078337723515897,40.12675845477703,23.0
0.015182362367017532,0.0,true,0.8543694594635146,0.9398064054098662,38.694944939340935,22.0
0.6278840563915788,0.0,true,0.7117749759946479,0.8897187199933099,37.513046975934984,25.0
0.537111989928968,0.0,true,0.8560642500440193,0.9416706750484213,42.56593470210631,22.0
0.5160524727939595,0.0,true,0.831917806370015,0.9151095870070165,40.7029640452005,22.0
0.5297990097623324,0.0,true,0.8224497920963367,0.9458172609107873,39.28403787756082,23.0
0.30141425267817046,0.0,true,0.7909481364385771,0.9095903569043637,40.963703126725115,23.0
0.34668706616144185,0.0,true,0.8208084053825465,0.9028892459208011,38.60644378063401,22.0
0.5146326769896714,0.0,true,0.8503767144583915,0.9354143859042306,42.544716984500056,22.0
0.8212311939871664,0.0,true,0.7805257281358761,0.8976045873562575,39.61248319504995,23.0
0.5789300449407115,0.0,true,0.8034839027856069,0.924006488203448,39.73128585974534,23.0
0.4103379950467527,0.0,true,0.8211334746940991,0.944303495898214,37.99495525265756,23.0
0.5751235100965235,0.0,true,0.7818272310146153,0.9381926772175383,36.83877935293329,24.0
0.646790966657907,0.0,true,0.8522132658490617,0.9374345924339679,37.17061175664392,22.0
0.031052646166376707,0.0,true,0.7790646522855199,0.8959243501283479,38.61970786039054,23.0
0.4159569427856187,0.0,true,0.7466443020122467,0.8959731624146962,38.688670269892796,24.0
0.8002526682276832,0.0,true,0.7438038275216203,0.8925645930259444,41.64360537187097,24.0
0.0837605160502708,0.0,true,0.9039624333941665,0.9491605550638749,39.20478057940825,21.0
0.23707740304503,0.0,true,0.7812063380033961,0.8983872887039055,39.95209400422037,23.0
0.21015736632115578,0.0,true,0.7306719278392598,0.8768063134071118,39.374257986161595,24.0
0.8943605997343633,0.0,true,0.7471947188431859,0.8966336626118231,38.91629178065201,24.0
0.02495888192936091,0.0,true,0.8215164671481827,0.903668113863001,39.608368533539455,22.0
0.7933155651907589,0.0,true,0.725350869643334,0.8704210435720008,38.663857021810635,24.0
0.5149739784421474,0.0,true,0.7897154060230899,0.9476584872277078,39.410372954490825,24.0
0.0789823988917131,0.0,true,0.8916156736189894,0.9361964572999388,39.6215651353813,21.0
0.29551128480115807,0.0,true,0.8700826354069914,0.9570908989476905,39.33803260426245,22.0
0.28438037641693703,0.0,true,0.8219189488609486,0.9041108437470434,39.89951916784272,22.0
0.13607648683902362,0.0,true,0.8174034693987247,0.9400139898085333,37.9109927328943,23.0
0.12274799982882012,0.0,true,0.8065925887740376,0.9275814770901432,39.29741552315476,23.0
0.6630635070760085,0.0,true,0.8562886826510036,0.984731985048654,39.97234231759728,23.0
0.44779480077126776,0.0,true,0.8183599299445797,0.9411139194362667,40.1744493731791,23.0
0.37936345602733024,0.0,true,0.7594139774154658,0.9112967728985589,39.897881983477774,24.0
0.0018326150264409424,0.0,true,0.7832153538962096,0.900697656980641,38.576466194247125,23.0
0.23640165733042773,0.0,true,0.8045389386073943,0.9252197793985035,38.55968858435486,23.0
0.4401158474767328,0.0,true,0.7977760226768417,0.8775536249445258,40.100457147965514,22.0
0.16140645013436816,0.0,true,0.7696888780796705,0.885142209791621,39.2611344264857,23.0
0.3400847396422024,0.0,true,0.808955479692661,0.9302988016465601,42.11184962583731,23.0
0.04116905139389715,0.0,true,0.8986173215226243,0.9435481875987556,39.85684578712497,21.0
0.16331131852965663,0.0,true,0.8220748653273041,0.9042823518600345,40.540797397250294,22.0
0.24329244900661418,0.0,true,0.746741297953544,0.8960895575442528,39.04084508379937,24.0
0.060337167587797724,0.0,true,0.8206431086950065,0.9027074195645071,39.446084146874654,22.0
0.7050340432052069,0.0,true,0.8068711057372877,0.9279017715978808,38.08370478201225,23.0
0.2261234127056897,0.004428725896392404,false,0.8219181828554575,0.9208957710235222,38.839992527070024,22.40845354763178
0.17863038242281415,0.0,true,0.8415454238945776,0.9256999662840354,39.03696901402948,22.0
0.8960918172780106,0.0,true,0.791444207138599,0.9101608382093888,39.158158303218755,23.0
0.9805516693886374,0.0,true,0.8553420877071346,0.9408762964778481,39.194966016509525,22.0
0.94947566387498,0.0,true,0.7896797530811707,0.9081317160433462,43.44683147343786,23.0
0.9508677914677242,0.0,true,0.8322574564489045,0.9154832020937949,38.635799077315525,22.0
0.43909551591342555,0.0,true,0.8066949688329884,0.9276992141579367,39.87651744372984,23.0
0.804923284704782,0.0,true,0.7820063677274627,0.8993073228865821,41.945003780895505,23.0
0.10471546533894593,0.0,true,0.8771755126219345,0.9210342882530312,39.03335246580539,21.0
0.6202137837569968,0.0,true,0.7162652902701494,0.9311448773511943,37.611209313705444,26.0
0.5130210041941536,0.0,true,0.841892750513761,0.9260820255651371,39.455212933414565,22.0
0.4443973014533229,0.0,true,0.9146270780858126,0.9603584319901032,40.75658529622633,21.0
0.4637595642452794,0.0,true,0.8111132878119278,0.9733359453743133,36.159061692203835,24.0
0.48129062565392333,0.0,true,0.7596065385062664,0.9115278462075196,38.79730496148827,24.0
0.645085988840898,0.0,true,0.7838797449311317,0.940655693917358,36.36254326254462,24.0
0.7476436662365817,0.0,true,0.74906569886452,0.9363321235806501,35.918166418585656,25.0
0.5563328422589773,0.0,true,0.7675620106809357,0.882696312283076,41.64092051425784,23.0
0.412258803926258,0.0,true,0.7683213259790141,0.9219855911748169,40.81696133488012,24.0
0.18600082183882272,0.0,true,0.7688999006759171,0.8842348857773047,40.20540339939686,23.0
0.5740124150129062,0.005659778136261979,false,0.7551839864523175,0.9013885061533655,37.66831225684635,23.87202383323522
0.15164968761330444,0.0,true,0.8054420058881092,0.9262583067713257,38.74442792248981,23.0
0.8736664903805016,0.0,true,0.7544228787116617,0.9053074544539941,39.619544407376665,24.0
0.9747903343604096,0.0,true,0.7292974059989938,0.9116217574987424,34.81735637122633,25.0
0.9491324706687205,0.0,true,0.8384430949391316,0.9222874044330448,41.505450435225434,22.0
0.27914925221587317,0.0,true,0.7150866183539751,0.893858272942469,38.4694429759363,25.0
0.6247523591431114,0.0,true,0.7616398429116499,0.8758858193483974,40.82586109287223,23.0
0.6087209057908751,0.0,true,0.7371285977423881,0.8845543172908658,39.536241984591214,24.0
0.9341480006198928,0.0,true,0.8334301240703405,0.9167731364773746,42.5267122525739,22.0
0.8601170061499355,0.0,true,0.8294321247435952,0.9123753372179546,37.496148392523466,22.0
0.42502060242428397,0.0,true,0.7576992693970208,0.909239123276425,40.00925902568973,24.0
0.558722517217306,0.0,true,0.745720361529219,0.9321504519115237,37.58863627483514,25.0
0.6198619412321353,0.0,true,0.7867607610246846,0.9047748751783873,40.624261923816135,23.0
0.5404765323576215,0.0,true,0.7565656799818994,0.9078788159782792,38.65366119248267,24.0
0.08741539615239025,0.0,true,0.8694632035959935,0.9564095239555929,37.99757409624945,22.0
0.003544938292276534,0.0,true,0.9056591399489858,0.9509420969464351,39.28473454662245,21.0
0.3524251519542907,0.0,true,0.7498432343148004,0.8998118811777605,38.88386173134942,24.0
0.7126213985240857,0.0,true,0.7084238895966289,0.8501086675159547,39.964056205770454,24.0
0.5715833741785903,0.0,true,0.7945595506149647,0.9534714607379577,40.401923181200814,24.0
0.7896677465922533,0.0,true,0.7382186122928323,0.8858623347513988,40.113458483894476,24.0
0.8200933655554181,0.0,true,0.8183613710451229,0.9001975081496351,40.655271912950724,22.0
0.4694291942699036,0.0,true,0.662614985028335,0.8613994805368355,38.20195745136854,26.0
0.09918298434190298,0.0,true,0.8389953347200958,0.9228948681921054,39.454147686138704,22.0
0.3246974229917656,0.0,true,0.7368471569902618,0.9210589462378274,37.15601035171914,25.0
0.5392253884506706,0.0,true,0.8019314070094153,0.9623176884112985,36.622557206315385,24.0
0.6644095539822552,0.0,true,0.7435582763290668,0.8550920177784269,41.96011528682975,23.0
0.1479807837467988,0.0,true,0.8643928874021458,0.9508321761423604,38.503360637331824,22.0
0.20752325108566616,0.0,true,0.8484785877335075,0.9333264465068583,40.90013184893759,22.0
0.23223174514281997,0.0,true,0.7939463148384212,0.9527355778061054,37.37392736096095,24.0
0.6835915048446397,0.0,true,0.8336508334142704,0.9170159167556975,40.29270267016539,22.0
0.27523018854699455,0.0,true,0.8291351493779402,0.9120486643157342,39.31681472452958,22.0
0.33360682111698137,0.0,true,0.7314018026008268,0.8776821631209921,39.457919170260745,24.0
0.034751882382770605,0.0,true,0.7885157553200074,0.9067931186180085,39.2483004751566,23.0
0.2647411881209909,0.0,true,0.8082405818541357,0.8890646400395493,39.00977078543059,22.0
0.3042329568485147,0.0,true,0.7416856283349538,0.8900227540019445,39.56858712639472,24.0
0.32176962487316674,0.0,true,0.7916916976724815,0.9104454523233537,40.66790455788997,23.0
0.26837795091392436,0.0,true,0.8182753907618764,0.9001029298380641,40.64306294504151,22.0
0.9224826585876424,0.0,true,0.7468741172410875,0.896248940689305,38.93814301648888,24.0
0.21359316313102994,0.0,true,0.84512380370681,0.8873799938921504,40.18042271004917,21.0
0.6747503429060073,0.0,true,0.7644333089130404,0.8790983052499964,40.686002034802996,23.0
0.012003311677017736,0.0,true,0.780571279112884,0.8976569709798167,38.725861200561,23.0
0.014814462057193722,0.0,true,0.7905341962920498,0.9091143257358573,38.567773948392286,23.0
0.8354247036258249,0.0,true,0.8018599267542387,0.9221389157673745,40.52582900239631,23.0
0.6141068078391232,0.0,true,0.8078693493726439,0.9290497517785404,41.32914844861425,23.0
0.23211260371434728,0.0,true,0.9079749392262642,0.9533736861875773,38.92444272383821,21.0
0.3383475292623923,0.0,true,0.6781040237404755,0.8815352308626181,35.96800584756898,26.0
0.31659138223632555,0.0,true,0.766943228797245,0.920331874556694,37.63014721357316,24.0
0.4922936594718632,0.0,true,0.855691146643942,0.8984757039761391,41.51090754796779,21.0
0.07082090730326462,0.0,true,0.8796757822538803,0.9236595713665743,41.123225838376214,21.0
0.4540562991073922,0.0,true,0.8069758526151677,0.9280222305074428,38.96725906954371,23.0
0.07994735448151924,0.0,true,0.8724812298080277,0.9161052912984291,39.1018004976421,21.0
0.3664768081500429,0.0,true,0.8526399967382091,0.93790399641203,38.09774880742625,22.0
0.005127476274751741,0.0,true,0.8267275101902686,0.9094002612092954,39.19674686244928,22.0
0.21997549770895364,0.0,true,0.7960882345876945,0.9155014697758487,38.723165858788704,23.0
0.08452031732113152,0.0,true,0.7798149700939422,0.9357779641127306,37.415596539914446,24.0
0.264091635158328,0.0,true,0.83031686814399,0.913348554958389,39.54712227448792,22.0
